match,team,oppnent_team,date,year,winning_team,won_by,scorecard,team_logo,opponent_team_logo
 Eliminator, Sunrisers , Capitals,May 08,2019,Capitals , 2 wickets ,https://www.espncricinfo.com/series/ipl-2019-1165643/chennai-super-kings-vs-mumbai-indians-final-1181768/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
 54th Match, Sunrisers , RCB,May 04,2019,RCB , 4 wickets ,https://www.espncricinfo.com/series/ipl-2019-1165643/chennai-super-kings-vs-mumbai-indians-qualifier-1-1181764/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
 51st Match, Sunrisers , Mumbai,May 02,2019,Match tied (Mumbai won the one-over eliminator),,https://www.espncricinfo.com/series/ipl-2019-1165643/mumbai-indians-vs-kolkata-knight-riders-56th-match-1178431/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
 48th Match, Sunrisers , Kings XI,April 29,2019,Sunrisers , 45 runs,https://www.espncricinfo.com/series/ipl-2019-1165643/mumbai-indians-vs-sunrisers-hyderabad-51st-match-1178426/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
 45th Match, Sunrisers , Royals,April 27,2019,Royals , 7 wickets ,https://www.espncricinfo.com/series/ipl-2019-1165643/kolkata-knight-riders-vs-mumbai-indians-47th-match-1178422/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
 41st Match, Sunrisers , Super Kings,April 23,2019,Super Kings , 6 wickets ,https://www.espncricinfo.com/series/ipl-2019-1165643/chennai-super-kings-vs-mumbai-indians-44th-match-1178419/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
 38th Match, Sunrisers , KKR,April 21,2019,Sunrisers , 9 wickets ,https://www.espncricinfo.com/series/ipl-2019-1165643/rajasthan-royals-vs-mumbai-indians-36th-match-1178411/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
 33rd Match, Sunrisers , Super Kings,April 17,2019,Sunrisers , 6 wickets ,https://www.espncricinfo.com/series/ipl-2019-1165643/delhi-capitals-vs-mumbai-indians-34th-match-1178409/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
 30th Match, Sunrisers , Capitals,April 14,2019,Capitals , 39 runs,https://www.espncricinfo.com/series/ipl-2019-1165643/mumbai-indians-vs-royal-challengers-bangalore-31st-match-1178406/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
 22nd Match, Sunrisers , Kings XI,April 08,2019,Kings XI , 6 wickets ,https://www.espncricinfo.com/series/ipl-2019-1165643/mumbai-indians-vs-rajasthan-royals-27th-match-1178402/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
