match,team,oppnent_team,date,year,winning_team,won_by,scorecard,team_logo,opponent_team_logo
 2nd Semi-Final, Super Kings , RCB,May 23,2009,RCB , 6 wickets ,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-1st-semi-final-392237/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
 54th match, Super Kings , Kings XI,May 20,2009,Super Kings , 24 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-mumbai-indians-55th-match-392235/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
 51st match, Super Kings , KKR,May 18,2009,KKR , 7 wickets ,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-delhi-daredevils-52nd-match-392232/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
 47th match, Super Kings , Mumbai,May 16,2009,Super Kings , 7 wickets ,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-rajasthan-royals-50th-match-392230/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
 44th match, Super Kings , RCB,May 14,2009,RCB , 2 wickets ,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-kings-xi-punjab-46th-match-392226/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
 37th match, Super Kings , Royals,May 09,2009,Super Kings , 7 wickets ,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-43rd-match-392223/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
 34th match, Super Kings , Kings XI,May 07,2009,Super Kings , 12 runs ,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-kolkata-knight-riders-39th-match-392219/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
 29th match, Super Kings , Chargers,May 04,2009,Super Kings , 78 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-mumbai-indians-35th-match-392215/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
 26th match, Super Kings , Daredevils,May 02,2009,Super Kings , 18 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-kolkata-knight-riders-31st-match-392211/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
 22nd match, Super Kings , Royals,April 30,2009,Super Kings , 38 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-26th-match-392206/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
 16th match, Super Kings , Chargers,April 27,2009,Chargers , 6 wickets ,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-21st-match-392201/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
 13th match, Super Kings , KKR,April 25,2009,Match abandoned without a ball bowled,,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-rajasthan-royals-18th-match-392198/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
 9th match, Super Kings , Daredevils,April 23,2009,Daredevils , 9 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-delhi-daredevils-14th-match-392194/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
 5th match, Super Kings , RCB,April 20,2009,Super Kings , 92 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-9th-match-392189/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
 1st match, Super Kings , Mumbai,April 18,2009,Mumbai , 19 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-kings-xi-punjab-3rd-match-392183/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
